User,Gender,Location,Date,Type,Label,Code,Platz,Etiqueta,Stamp,Flag
Usuario1744,Female,Centro,diciembre de 2015,Family,4,1744.0,playa el anclote,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1745,Male,Estados Unidos,junio de 2016,Couple,4,1745.0,playa el anclote,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1747,Female,Estados Unidos,julio de 2016,Alone,1,1747.0,playa el anclote,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1748,Female,Estados Unidos,abril de 2016,Alone,5,1748.0,playa el anclote,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1749,Female,Estados Unidos,desconocido,Couple,5,1749.0,playa el anclote,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1751,Male,Noroeste,abril de 2017,Friends,5,1751.0,playa el anclote,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1752,Male,Occidente,diciembre de 2017,Alone,5,1752.0,playa el anclote,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1754,Male,Occidente,mayo de 2016,Friends,1,1754.0,playa el anclote,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1755,Male,Occidente,enero de 2018,Friends,4,1755.0,playa el anclote,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1757,Male,Occidente,junio de 2016,Alone,5,1757.0,playa el anclote,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1758,Female,Occidente,septiembre de 2015,Friends,5,1758.0,playa el anclote,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1760,Female,Occidente,mayo de 2018,Couple,4,1760.0,playa el anclote,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1761,Female,Occidente,marzo de 2016,Friends,4,1761.0,playa el anclote,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1762,Female,Occidente,junio de 2016,Couple,1,1762.0,playa el anclote,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1763,Male,Reino Unido,desconocido,Friends,5,1763.0,playa el anclote,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1764,Male,Occidente,diciembre de 2018,Couple,4,1764.0,playa los ayala,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1765,Female,Alemania,febrero de 2016,Family,5,1765.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1769,Female,Argentina,mayo de 2019,Alone,5,1769.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1770,Female,Argentina,julio de 2017,Alone,5,1770.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1771,Female,Argentina,noviembre de 2017,Couple,5,1771.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1772,Female,Australia,noviembre de 2015,Couple,5,1772.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1774,Male,Canada,marzo de 2016,Couple,5,1774.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1775,Male,Canada,enero de 2017,Couple,5,1775.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1776,Male,Canada,febrero de 2016,Couple,4,1776.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1778,Male,Canada,diciembre de 2015,Alone,4,1778.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1781,Male,Canada,marzo de 2016,Family,4,1781.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1782,Male,Canada,abril de 2017,Friends,5,1782.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1783,Male,Canada,febrero de 2016,Friends,5,1783.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1785,Female,Canada,febrero de 2016,Friends,4,1785.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1786,Female,Canada,diciembre de 2015,Couple,5,1786.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1787,Female,Canada,julio de 2017,Couple,5,1787.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1789,Female,Canada,abril de 2017,Friends,4,1789.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1790,Female,Canada,enero de 2016,Couple,4,1790.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1791,Female,Canada,marzo de 2017,Couple,5,1791.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1792,Female,Canada,diciembre de 2016,Family,5,1792.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1793,Female,Canada,enero de 2016,Couple,4,1793.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1794,Female,Canada,marzo de 2017,Couple,5,1794.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1795,Female,Canada,enero de 2016,Couple,4,1795.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1796,Male,Centro,diciembre de 2015,Family,5,1796.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1797,Male,Centro,septiembre de 2016,Couple,5,1797.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1798,Male,Centro,mayo de 2019,Alone,4,1798.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1799,Male,Centro,julio de 2017,Couple,5,1799.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1803,Male,Centro,enero de 2019,Couple,4,1803.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1804,Male,Centro,noviembre de 2017,Alone,5,1804.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1805,Male,Centro,noviembre de 2017,Friends,5,1805.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1806,Male,Centro,agosto de 2017,Family,4,1806.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1807,Male,Centro,enero de 2016,Alone,4,1807.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1808,Male,Centro,junio de 2017,Couple,1,1808.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1809,Male,Centro,julio de 2018,Family,5,1809.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1810,Male,Centro,octubre de 2019,Couple,4,1810.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1811,Female,Centro,septiembre de 2015,Friends,5,1811.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1812,Female,Centro,octubre de 2019,Friends,4,1812.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1814,Female,Centro,marzo de 2018,Couple,4,1814.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1815,Female,Centro,febrero de 2018,Couple,4,1815.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1816,Female,Centro,marzo de 2016,Family,4,1816.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1817,Female,Centro,noviembre de 2015,Friends,4,1817.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1818,Female,Centro,diciembre de 2018,Family,5,1818.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1819,Female,Centro,abril de 2019,Friends,5,1819.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1821,Female,Centro,febrero de 2016,Alone,5,1821.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1823,Female,Centro,abril de 2016,Couple,3,1823.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1824,Female,Centro,agosto de 2015,Family,2,1824.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1825,Female,Centro,enero de 2018,Couple,5,1825.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1826,Female,Centro,octubre de 2015,Friends,5,1826.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1827,Female,Centro,mayo de 2017,Family,4,1827.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1828,Female,Centro,octubre de 2017,Couple,5,1828.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1829,Male,Chequia,noviembre de 2015,Friends,4,1829.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1830,Male,Chile,febrero de 2016,Couple,5,1830.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1831,Female,Chile,marzo de 2017,Couple,5,1831.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1832,Male,Estados Unidos,noviembre de 2015,Friends,4,1832.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1833,Male,Estados Unidos,mayo de 2016,Couple,5,1833.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1834,Male,Estados Unidos,marzo de 2017,Family,3,1834.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1836,Male,Estados Unidos,junio de 2017,Family,3,1836.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1837,Male,Estados Unidos,julio de 2017,Family,5,1837.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1838,Male,Estados Unidos,marzo de 2017,Couple,4,1838.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1840,Male,Estados Unidos,marzo de 2016,Couple,5,1840.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1841,Male,Estados Unidos,abril de 2016,Friends,4,1841.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1843,Male,Estados Unidos,abril de 2017,Friends,4,1843.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1844,Male,Estados Unidos,marzo de 2017,Alone,4,1844.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1845,Male,Estados Unidos,mayo de 2016,Couple,5,1845.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1846,Male,Estados Unidos,octubre de 2015,Couple,5,1846.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1847,Male,Estados Unidos,marzo de 2016,Family,5,1847.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1849,Female,Estados Unidos,marzo de 2016,Couple,5,1849.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1850,Female,Estados Unidos,diciembre de 2016,Couple,5,1850.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1851,Female,Estados Unidos,noviembre de 2016,Couple,5,1851.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1852,Female,Estados Unidos,julio de 2016,Friends,5,1852.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1853,Female,Estados Unidos,marzo de 2017,Family,1,1853.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1854,Female,Estados Unidos,mayo de 2017,Couple,4,1854.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1855,Female,Estados Unidos,enero de 2017,Family,4,1855.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1856,Female,Estados Unidos,abril de 2017,Family,5,1856.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1857,Female,Estados Unidos,mayo de 2017,Couple,5,1857.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1858,Female,Estados Unidos,mayo de 2017,Couple,3,1858.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1859,Female,Estados Unidos,marzo de 2017,Family,4,1859.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1860,Female,Estados Unidos,abril de 2016,Family,5,1860.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1862,Female,Estados Unidos,febrero de 2017,Couple,4,1862.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1867,Female,Estados Unidos,noviembre de 2016,Family,5,1867.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1868,Female,Estados Unidos,noviembre de 2015,Family,5,1868.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1869,Female,Estados Unidos,septiembre de 2019,Couple,4,1869.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1870,Female,Estados Unidos,abril de 2017,Couple,3,1870.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1872,Female,Estados Unidos,enero de 2016,Friends,4,1872.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1873,Female,Estados Unidos,junio de 2017,Couple,5,1873.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1876,Female,Estados Unidos,abril de 2016,Friends,5,1876.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1877,Female,Estados Unidos,diciembre de 2015,Family,5,1877.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1878,Female,Estados Unidos,diciembre de 2016,Family,3,1878.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1879,Female,Estados Unidos,mayo de 2017,Friends,5,1879.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1880,Female,Estados Unidos,septiembre de 2016,Family,5,1880.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1887,Female,Estados Unidos,diciembre de 2016,Couple,5,1887.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1888,Female,Estados Unidos,octubre de 2015,Family,5,1888.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1889,Female,Estados Unidos,enero de 2016,Friends,5,1889.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1890,Female,Estados Unidos,abril de 2017,Friends,3,1890.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1891,Female,Estados Unidos,abril de 2016,Alone,5,1891.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1892,Female,Estados Unidos,marzo de 2016,Family,4,1892.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1894,Female,Estados Unidos,octubre de 2015,Friends,5,1894.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1895,Female,Israel,julio de 2018,Couple,5,1895.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1896,Female,italia,febrero de 2016,Couple,5,1896.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1900,Male,Noreste,julio de 2015,Friends,5,1900.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1901,Male,Noreste,enero de 2020,Alone,3,1901.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1903,Male,Noreste,julio de 2017,Family,5,1903.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1904,Male,Noreste,marzo de 2018,Friends,4,1904.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1905,Female,Noreste,mayo de 2016,Couple,5,1905.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1906,Female,Noreste,marzo de 2016,Friends,5,1906.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1907,Female,Noreste,noviembre de 2016,Couple,5,1907.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1908,Female,Noreste,julio de 2018,Family,5,1908.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1909,Female,Noreste,julio de 2017,Family,3,1909.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1910,Female,Noreste,mayo de 2017,Couple,5,1910.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1912,Female,Noreste,febrero de 2018,Friends,5,1912.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1913,Male,Noroeste,marzo de 2018,Couple,5,1913.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1915,Female,Noroeste,agosto de 2016,Family,5,1915.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1916,Female,Noroeste,agosto de 2016,Family,5,1916.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1920,Female,Noroeste,octubre de 2018,Couple,5,1920.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1921,Male,Occidente,junio de 2019,Family,5,1921.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1922,Male,Occidente,septiembre de 2015,Family,5,1922.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1923,Male,Occidente,mayo de 2015,Couple,4,1923.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1925,Male,Occidente,julio de 2016,Alone,5,1925.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1926,Male,Occidente,julio de 2016,Family,5,1926.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1929,Male,Occidente,mayo de 2016,Friends,4,1929.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1931,Male,Occidente,julio de 2016,Couple,3,1931.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1932,Male,Occidente,junio de 2018,Alone,5,1932.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1933,Male,Occidente,febrero de 2015,Couple,4,1933.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1934,Male,Occidente,julio de 2017,Friends,4,1934.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1935,Male,Occidente,marzo de 2019,Friends,5,1935.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1936,Male,Occidente,febrero de 2019,Friends,4,1936.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1937,Male,Occidente,abril de 2017,Friends,5,1937.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1939,Male,Occidente,septiembre de 2019,Couple,5,1939.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1940,Male,Occidente,marzo de 2019,Family,5,1940.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1944,Male,Occidente,enero de 2019,Friends,5,1944.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1945,Male,Occidente,julio de 2017,Family,5,1945.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1947,Female,Occidente,septiembre de 2017,Friends,5,1947.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1948,Female,Occidente,diciembre de 2016,Family,5,1948.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1949,Female,Occidente,mayo de 2017,Couple,4,1949.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1950,Female,Occidente,agosto de 2015,Couple,4,1950.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1951,Female,Occidente,noviembre de 2017,Couple,5,1951.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1952,Female,Occidente,febrero de 2017,Family,4,1952.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1953,Female,Occidente,abril de 2018,Couple,5,1953.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1954,Female,Occidente,agosto de 2017,Friends,5,1954.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1955,Female,Occidente,abril de 2016,Family,5,1955.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1956,Female,Occidente,agosto de 2017,Family,4,1956.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1957,Female,Occidente,abril de 2016,Friends,5,1957.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1958,Female,Occidente,febrero de 2017,Alone,4,1958.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1960,Female,Rusia,noviembre de 2015,Couple,4,1960.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1961,Male,Sureste,enero de 2017,Couple,5,1961.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1962,Female,Sureste,junio de 2018,Couple,5,1962.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1964,Female,Sureste,marzo de 2016,Alone,4,1964.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",aventura
Usuario1965,Male,Tailandia,noviembre de 2015,Alone,5,1965.0,playa los muertos,Turismo de sol y playa,"['', '', 'sol', '', '']",sol
Usuario1966,Male,Canada,noviembre de 2014,Friends,3,1966.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario1968,Male,Canada,enero de 2017,Family,2,1968.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario1970,Female,Canada,mayo de 2013,Family,4,1970.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario1972,Female,Canada,abril de 2016,Friends,4,1972.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario1974,Male,Centro,noviembre de 2017,Family,4,1974.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario1975,Female,Centro,diciembre de 2012,Family,4,1975.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario1976,Female,Centro,agosto de 2017,Business,3,1976.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario1977,Female,Centro,noviembre de 2015,Family,4,1977.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario1981,Male,Estados Unidos,abril de 2016,Family,5,1981.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario1983,Male,Estados Unidos,agosto de 2013,Family,1,1983.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario1984,Male,Estados Unidos,abril de 2013,Family,5,1984.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario1985,Male,Estados Unidos,febrero de 2017,Couple,3,1985.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario1986,Male,Estados Unidos,agosto de 2016,Family,4,1986.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario1987,Female,Estados Unidos,mayo de 2015,Family,1,1987.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario1988,Female,Estados Unidos,agosto de 2014,Family,4,1988.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario1989,Female,Estados Unidos,agosto de 2014,Family,4,1989.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario1990,Female,Estados Unidos,junio de 2014,Family,4,1990.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario1991,Female,Estados Unidos,abril de 2014,Family,5,1991.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario1992,Female,Estados Unidos,junio de 2015,Family,1,1992.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario1993,Female,Estados Unidos,agosto de 2014,Friends,4,1993.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario1995,Female,Estados Unidos,noviembre de 2013,Family,2,1995.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario1997,Male,Noreste,julio de 2018,Family,4,1997.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario1998,Male,Noreste,diciembre de 2015,Family,4,1998.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario2000,Male,Noroeste,abril de 2018,Couple,5,2000.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario2001,Female,Noroeste,agosto de 2013,Family,5,2001.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario2002,Male,Occidente,abril de 2016,Family,4,2002.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario2004,Male,Occidente,septiembre de 2017,Family,3,2004.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario2006,Male,Occidente,marzo de 2015,Family,4,2006.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario2007,Male,Occidente,abril de 2017,Family,5,2007.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario2008,Male,Occidente,noviembre de 2017,Family,5,2008.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario2010,Male,Occidente,julio de 2016,Family,4,2010.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario2011,Male,Occidente,agosto de 2014,Family,4,2011.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario2012,Male,Occidente,febrero de 2017,Family,5,2012.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario2013,Male,Occidente,agosto de 2016,Family,5,2013.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario2014,Male,Occidente,noviembre de 2017,Couple,4,2014.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
Usuario2017,Male,Occidente,julio de 2016,Couple,4,2017.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",sol
Usuario2018,Male,Occidente,julio de 2012,Family,5,2018.0,splash water park,Aventura|diversion,"['aventura', 'diversion']",aventura
